Vegetation,Day,Month,Year,Date,Time,NDVI,CleanedNDVI(>0.15)
NardusJuncus,24,May,1987,24/05/1987,2.390143737,NA,NA
Holcus,9,Jun,1987,09/06/1987,2.43394935,0.267,0.267
NardusRacomitrium,9,Jun,1987,09/06/1987,2.43394935,0.27,0.27
WetHeath,9,Jun,1987,09/06/1987,2.43394935,0.294,0.294
RichAgrostisFestuca,9,Jun,1987,09/06/1987,2.43394935,0.351,0.351
HolcusAgrostis,9,Jun,1987,09/06/1987,2.43394935,0.391,0.391
Sphagnum,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Rumex,9,Jun,1987,09/06/1987,2.43394935,NA,NA
PoorAgrostisFestuca,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Plantago,9,Jun,1987,09/06/1987,2.43394935,NA,NA
NardusJuncus,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Molinia,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Luzula,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Lair,9,Jun,1987,09/06/1987,2.43394935,NA,NA
HolcusPoa,9,Jun,1987,09/06/1987,2.43394935,NA,NA
HolcusAgrostisSphagnum,9,Jun,1987,09/06/1987,2.43394935,NA,NA
FestucaRubra,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Eriophorum,9,Jun,1987,09/06/1987,2.43394935,NA,NA
DryHeath,9,Jun,1987,09/06/1987,2.43394935,NA,NA
Cliff,9,Jun,1987,09/06/1987,2.43394935,NA,NA
AgFesMol,9,Jun,1987,09/06/1987,2.43394935,NA,NA
WetHeath,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Sphagnum,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Rumex,25,Jun,1987,25/06/1987,2.477754962,NA,NA
RichAgrostisFestuca,25,Jun,1987,25/06/1987,2.477754962,NA,NA
PoorAgrostisFestuca,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Plantago,25,Jun,1987,25/06/1987,2.477754962,NA,NA
NardusRacomitrium,25,Jun,1987,25/06/1987,2.477754962,NA,NA
NardusJuncus,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Molinia,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Luzula,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Lair,25,Jun,1987,25/06/1987,2.477754962,NA,NA
HolcusPoa,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Holcus,25,Jun,1987,25/06/1987,2.477754962,NA,NA
HolcusAgrostisSphagnum,25,Jun,1987,25/06/1987,2.477754962,NA,NA
HolcusAgrostis,25,Jun,1987,25/06/1987,2.477754962,NA,NA
FestucaRubra,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Eriophorum,25,Jun,1987,25/06/1987,2.477754962,NA,NA
DryHeath,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Cliff,25,Jun,1987,25/06/1987,2.477754962,NA,NA
AgFesMol,25,Jun,1987,25/06/1987,2.477754962,NA,NA
Lair,11,Jul,1987,11/07/1987,2.521560575,0.149,NA
Plantago,11,Jul,1987,11/07/1987,2.521560575,0.2,0.2
Sphagnum,11,Jul,1987,11/07/1987,2.521560575,0.268,0.268
RichAgrostisFestuca,11,Jul,1987,11/07/1987,2.521560575,0.276,0.276
HolcusAgrostis,11,Jul,1987,11/07/1987,2.521560575,0.283,0.283
Cliff,11,Jul,1987,11/07/1987,2.521560575,0.298,0.298
HolcusAgrostisSphagnum,11,Jul,1987,11/07/1987,2.521560575,0.305,0.305
HolcusPoa,11,Jul,1987,11/07/1987,2.521560575,0.307,0.307
Luzula,11,Jul,1987,11/07/1987,2.521560575,0.312,0.312
Holcus,11,Jul,1987,11/07/1987,2.521560575,0.312,0.312
WetHeath,11,Jul,1987,11/07/1987,2.521560575,0.315,0.315
Molinia,11,Jul,1987,11/07/1987,2.521560575,0.32,0.32
Eriophorum,11,Jul,1987,11/07/1987,2.521560575,0.332,0.332
NardusRacomitrium,11,Jul,1987,11/07/1987,2.521560575,0.333,0.333
PoorAgrostisFestuca,11,Jul,1987,11/07/1987,2.521560575,0.338,0.338
DryHeath,11,Jul,1987,11/07/1987,2.521560575,0.338,0.338
AgFesMol,11,Jul,1987,11/07/1987,2.521560575,0.396,0.396
Rumex,11,Jul,1987,11/07/1987,2.521560575,0.401,0.401
FestucaRubra,11,Jul,1987,11/07/1987,2.521560575,0.438,0.438
NardusJuncus,11,Jul,1987,11/07/1987,2.521560575,NA,NA
HolcusPoa,13,Sep,1987,13/09/1987,2.696783025,0.351,0.351
Cliff,13,Sep,1987,13/09/1987,2.696783025,0.437,0.437
Eriophorum,13,Sep,1987,13/09/1987,2.696783025,0.457,0.457
AgFesMol,13,Sep,1987,13/09/1987,2.696783025,0.459,0.459
Holcus,13,Sep,1987,13/09/1987,2.696783025,0.465,0.465
HolcusAgrostisSphagnum,13,Sep,1987,13/09/1987,2.696783025,0.477,0.477
FestucaRubra,13,Sep,1987,13/09/1987,2.696783025,0.498,0.498
Luzula,13,Sep,1987,13/09/1987,2.696783025,0.499,0.499
PoorAgrostisFestuca,13,Sep,1987,13/09/1987,2.696783025,0.508,0.508
Rumex,13,Sep,1987,13/09/1987,2.696783025,0.509,0.509
Plantago,13,Sep,1987,13/09/1987,2.696783025,0.525,0.525
Sphagnum,13,Sep,1987,13/09/1987,2.696783025,0.53,0.53
Lair,13,Sep,1987,13/09/1987,2.696783025,0.545,0.545
WetHeath,13,Sep,1987,13/09/1987,2.696783025,NA,NA
RichAgrostisFestuca,13,Sep,1987,13/09/1987,2.696783025,NA,NA
NardusRacomitrium,13,Sep,1987,13/09/1987,2.696783025,NA,NA
NardusJuncus,13,Sep,1987,13/09/1987,2.696783025,NA,NA
Molinia,13,Sep,1987,13/09/1987,2.696783025,NA,NA
HolcusAgrostis,13,Sep,1987,13/09/1987,2.696783025,NA,NA
DryHeath,13,Sep,1987,13/09/1987,2.696783025,NA,NA
Cliff,29,Sep,1987,29/09/1987,2.740588638,0.462,0.462
NardusJuncus,29,Sep,1987,29/09/1987,2.740588638,0.493,0.493
NardusRacomitrium,29,Sep,1987,29/09/1987,2.740588638,0.5,0.5
Rumex,29,Sep,1987,29/09/1987,2.740588638,0.533,0.533
Holcus,29,Sep,1987,29/09/1987,2.740588638,0.534,0.534
WetHeath,29,Sep,1987,29/09/1987,2.740588638,0.536,0.536
PoorAgrostisFestuca,29,Sep,1987,29/09/1987,2.740588638,0.539,0.539
HolcusPoa,29,Sep,1987,29/09/1987,2.740588638,0.539,0.539
Sphagnum,29,Sep,1987,29/09/1987,2.740588638,0.546,0.546
Plantago,29,Sep,1987,29/09/1987,2.740588638,0.558,0.558
RichAgrostisFestuca,29,Sep,1987,29/09/1987,2.740588638,0.562,0.562
Eriophorum,29,Sep,1987,29/09/1987,2.740588638,0.566,0.566
DryHeath,29,Sep,1987,29/09/1987,2.740588638,0.569,0.569
Molinia,29,Sep,1987,29/09/1987,2.740588638,0.573,0.573
Luzula,29,Sep,1987,29/09/1987,2.740588638,0.574,0.574
AgFesMol,29,Sep,1987,29/09/1987,2.740588638,0.574,0.574
FestucaRubra,29,Sep,1987,29/09/1987,2.740588638,0.596,0.596
HolcusAgrostisSphagnum,29,Sep,1987,29/09/1987,2.740588638,0.603,0.603
HolcusAgrostis,29,Sep,1987,29/09/1987,2.740588638,0.616,0.616
Lair,29,Sep,1987,29/09/1987,2.740588638,0.625,0.625
WetHeath,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Sphagnum,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Rumex,15,Oct,1987,15/10/1987,2.784394251,NA,NA
RichAgrostisFestuca,15,Oct,1987,15/10/1987,2.784394251,NA,NA
PoorAgrostisFestuca,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Plantago,15,Oct,1987,15/10/1987,2.784394251,NA,NA
NardusRacomitrium,15,Oct,1987,15/10/1987,2.784394251,NA,NA
NardusJuncus,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Molinia,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Luzula,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Lair,15,Oct,1987,15/10/1987,2.784394251,NA,NA
HolcusPoa,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Holcus,15,Oct,1987,15/10/1987,2.784394251,NA,NA
HolcusAgrostisSphagnum,15,Oct,1987,15/10/1987,2.784394251,NA,NA
HolcusAgrostis,15,Oct,1987,15/10/1987,2.784394251,NA,NA
FestucaRubra,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Eriophorum,15,Oct,1987,15/10/1987,2.784394251,NA,NA
DryHeath,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Cliff,15,Oct,1987,15/10/1987,2.784394251,NA,NA
AgFesMol,15,Oct,1987,15/10/1987,2.784394251,NA,NA
Rumex,31,Oct,1987,31/10/1987,2.828199863,0.361,0.361
AgFesMol,31,Oct,1987,31/10/1987,2.828199863,0.387,0.387
NardusRacomitrium,31,Oct,1987,31/10/1987,2.828199863,0.397,0.397
Plantago,31,Oct,1987,31/10/1987,2.828199863,0.401,0.401
Cliff,31,Oct,1987,31/10/1987,2.828199863,0.404,0.404
NardusJuncus,31,Oct,1987,31/10/1987,2.828199863,0.405,0.405
PoorAgrostisFestuca,31,Oct,1987,31/10/1987,2.828199863,0.409,0.409
Eriophorum,31,Oct,1987,31/10/1987,2.828199863,0.409,0.409
Sphagnum,31,Oct,1987,31/10/1987,2.828199863,0.411,0.411
HolcusPoa,31,Oct,1987,31/10/1987,2.828199863,0.438,0.438
Molinia,31,Oct,1987,31/10/1987,2.828199863,0.441,0.441
HolcusAgrostisSphagnum,31,Oct,1987,31/10/1987,2.828199863,0.444,0.444
WetHeath,31,Oct,1987,31/10/1987,2.828199863,0.454,0.454
Lair,31,Oct,1987,31/10/1987,2.828199863,0.46,0.46
Luzula,31,Oct,1987,31/10/1987,2.828199863,0.464,0.464
RichAgrostisFestuca,31,Oct,1987,31/10/1987,2.828199863,0.488,0.488
FestucaRubra,31,Oct,1987,31/10/1987,2.828199863,0.489,0.489
DryHeath,31,Oct,1987,31/10/1987,2.828199863,0.497,0.497
Holcus,31,Oct,1987,31/10/1987,2.828199863,0.5,0.5
HolcusAgrostis,31,Oct,1987,31/10/1987,2.828199863,0.514,0.514
NardusRacomitrium,11,Feb,1988,11/02/1988,3.110198494,0.035,NA
Luzula,11,Feb,1988,11/02/1988,3.110198494,0.048,NA
NardusJuncus,11,Feb,1988,11/02/1988,3.110198494,0.061,NA
Eriophorum,11,Feb,1988,11/02/1988,3.110198494,0.062,NA
Sphagnum,11,Feb,1988,11/02/1988,3.110198494,0.082,NA
PoorAgrostisFestuca,11,Feb,1988,11/02/1988,3.110198494,0.104,NA
HolcusAgrostisSphagnum,11,Feb,1988,11/02/1988,3.110198494,0.117,NA
WetHeath,11,Feb,1988,11/02/1988,3.110198494,0.155,0.155
Molinia,11,Feb,1988,11/02/1988,3.110198494,0.163,0.163
Cliff,11,Feb,1988,11/02/1988,3.110198494,0.169,0.169
DryHeath,11,Feb,1988,11/02/1988,3.110198494,0.175,0.175
HolcusPoa,11,Feb,1988,11/02/1988,3.110198494,0.185,0.185
Rumex,11,Feb,1988,11/02/1988,3.110198494,0.188,0.188
Lair,11,Feb,1988,11/02/1988,3.110198494,0.217,0.217
AgFesMol,11,Feb,1988,11/02/1988,3.110198494,0.22,0.22
Holcus,11,Feb,1988,11/02/1988,3.110198494,0.232,0.232
Plantago,11,Feb,1988,11/02/1988,3.110198494,0.238,0.238
RichAgrostisFestuca,11,Feb,1988,11/02/1988,3.110198494,0.25,0.25
FestucaRubra,11,Feb,1988,11/02/1988,3.110198494,0.276,0.276
HolcusAgrostis,11,Feb,1988,11/02/1988,3.110198494,0.298,0.298
WetHeath,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Sphagnum,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Rumex,20,Feb,1988,20/02/1988,3.134839151,NA,NA
RichAgrostisFestuca,20,Feb,1988,20/02/1988,3.134839151,NA,NA
PoorAgrostisFestuca,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Plantago,20,Feb,1988,20/02/1988,3.134839151,NA,NA
NardusRacomitrium,20,Feb,1988,20/02/1988,3.134839151,NA,NA
NardusJuncus,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Molinia,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Luzula,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Lair,20,Feb,1988,20/02/1988,3.134839151,NA,NA
HolcusPoa,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Holcus,20,Feb,1988,20/02/1988,3.134839151,NA,NA
HolcusAgrostisSphagnum,20,Feb,1988,20/02/1988,3.134839151,NA,NA
HolcusAgrostis,20,Feb,1988,20/02/1988,3.134839151,NA,NA
FestucaRubra,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Eriophorum,20,Feb,1988,20/02/1988,3.134839151,NA,NA
DryHeath,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Cliff,20,Feb,1988,20/02/1988,3.134839151,NA,NA
AgFesMol,20,Feb,1988,20/02/1988,3.134839151,NA,NA
Cliff,23,Mar,1988,23/03/1988,3.222450376,0.314,0.314
NardusJuncus,23,Mar,1988,23/03/1988,3.222450376,0.346,0.346
NardusRacomitrium,23,Mar,1988,23/03/1988,3.222450376,0.355,0.355
Sphagnum,23,Mar,1988,23/03/1988,3.222450376,0.356,0.356
Eriophorum,23,Mar,1988,23/03/1988,3.222450376,0.356,0.356
PoorAgrostisFestuca,23,Mar,1988,23/03/1988,3.222450376,0.357,0.357
Rumex,23,Mar,1988,23/03/1988,3.222450376,0.36,0.36
Molinia,23,Mar,1988,23/03/1988,3.222450376,0.364,0.364
AgFesMol,23,Mar,1988,23/03/1988,3.222450376,0.365,0.365
Luzula,23,Mar,1988,23/03/1988,3.222450376,0.386,0.386
Plantago,23,Mar,1988,23/03/1988,3.222450376,0.396,0.396
HolcusPoa,23,Mar,1988,23/03/1988,3.222450376,0.396,0.396
WetHeath,23,Mar,1988,23/03/1988,3.222450376,0.397,0.397
DryHeath,23,Mar,1988,23/03/1988,3.222450376,0.406,0.406
Holcus,23,Mar,1988,23/03/1988,3.222450376,0.409,0.409
RichAgrostisFestuca,23,Mar,1988,23/03/1988,3.222450376,0.411,0.411
HolcusAgrostisSphagnum,23,Mar,1988,23/03/1988,3.222450376,0.414,0.414
FestucaRubra,23,Mar,1988,23/03/1988,3.222450376,0.426,0.426
Lair,23,Mar,1988,23/03/1988,3.222450376,0.44,0.44
HolcusAgrostis,23,Mar,1988,23/03/1988,3.222450376,0.463,0.463
NardusJuncus,8,Apr,1988,08/04/1988,3.266255989,0.323,0.323
Cliff,8,Apr,1988,08/04/1988,3.266255989,0.33,0.33
NardusRacomitrium,8,Apr,1988,08/04/1988,3.266255989,0.334,0.334
Eriophorum,8,Apr,1988,08/04/1988,3.266255989,0.349,0.349
PoorAgrostisFestuca,8,Apr,1988,08/04/1988,3.266255989,0.353,0.353
Sphagnum,8,Apr,1988,08/04/1988,3.266255989,0.354,0.354
Molinia,8,Apr,1988,08/04/1988,3.266255989,0.356,0.356
AgFesMol,8,Apr,1988,08/04/1988,3.266255989,0.357,0.357
WetHeath,8,Apr,1988,08/04/1988,3.266255989,0.367,0.367
Rumex,8,Apr,1988,08/04/1988,3.266255989,0.368,0.368
Holcus,8,Apr,1988,08/04/1988,3.266255989,0.381,0.381
Luzula,8,Apr,1988,08/04/1988,3.266255989,0.384,0.384
Plantago,8,Apr,1988,08/04/1988,3.266255989,0.392,0.392
DryHeath,8,Apr,1988,08/04/1988,3.266255989,0.392,0.392
HolcusPoa,8,Apr,1988,08/04/1988,3.266255989,0.395,0.395
HolcusAgrostisSphagnum,8,Apr,1988,08/04/1988,3.266255989,0.409,0.409
RichAgrostisFestuca,8,Apr,1988,08/04/1988,3.266255989,0.414,0.414
Lair,8,Apr,1988,08/04/1988,3.266255989,0.444,0.444
FestucaRubra,8,Apr,1988,08/04/1988,3.266255989,0.452,0.452
HolcusAgrostis,8,Apr,1988,08/04/1988,3.266255989,0.476,0.476
WetHeath,26,May,1988,26/05/1988,3.397672827,NA,NA
Sphagnum,26,May,1988,26/05/1988,3.397672827,NA,NA
Rumex,26,May,1988,26/05/1988,3.397672827,NA,NA
RichAgrostisFestuca,26,May,1988,26/05/1988,3.397672827,NA,NA
PoorAgrostisFestuca,26,May,1988,26/05/1988,3.397672827,NA,NA
Plantago,26,May,1988,26/05/1988,3.397672827,NA,NA
NardusRacomitrium,26,May,1988,26/05/1988,3.397672827,NA,NA
NardusJuncus,26,May,1988,26/05/1988,3.397672827,NA,NA
Molinia,26,May,1988,26/05/1988,3.397672827,NA,NA
Luzula,26,May,1988,26/05/1988,3.397672827,NA,NA
Lair,26,May,1988,26/05/1988,3.397672827,NA,NA
HolcusPoa,26,May,1988,26/05/1988,3.397672827,NA,NA
Holcus,26,May,1988,26/05/1988,3.397672827,NA,NA
HolcusAgrostisSphagnum,26,May,1988,26/05/1988,3.397672827,NA,NA
HolcusAgrostis,26,May,1988,26/05/1988,3.397672827,NA,NA
FestucaRubra,26,May,1988,26/05/1988,3.397672827,NA,NA
Eriophorum,26,May,1988,26/05/1988,3.397672827,NA,NA
DryHeath,26,May,1988,26/05/1988,3.397672827,NA,NA
Cliff,26,May,1988,26/05/1988,3.397672827,NA,NA
AgFesMol,26,May,1988,26/05/1988,3.397672827,NA,NA
Rumex,11,Jun,1988,11/06/1988,3.441478439,0.267,0.267
AgFesMol,11,Jun,1988,11/06/1988,3.441478439,0.447,0.447
Cliff,11,Jun,1988,11/06/1988,3.441478439,0.503,0.503
NardusJuncus,11,Jun,1988,11/06/1988,3.441478439,0.515,0.515
NardusRacomitrium,11,Jun,1988,11/06/1988,3.441478439,0.518,0.518
Lair,11,Jun,1988,11/06/1988,3.441478439,0.544,0.544
Molinia,11,Jun,1988,11/06/1988,3.441478439,0.561,0.561
WetHeath,11,Jun,1988,11/06/1988,3.441478439,0.565,0.565
Sphagnum,11,Jun,1988,11/06/1988,3.441478439,0.568,0.568
Plantago,11,Jun,1988,11/06/1988,3.441478439,0.569,0.569
PoorAgrostisFestuca,11,Jun,1988,11/06/1988,3.441478439,0.57,0.57
HolcusAgrostisSphagnum,11,Jun,1988,11/06/1988,3.441478439,0.576,0.576
Eriophorum,11,Jun,1988,11/06/1988,3.441478439,0.581,0.581
DryHeath,11,Jun,1988,11/06/1988,3.441478439,0.588,0.588
RichAgrostisFestuca,11,Jun,1988,11/06/1988,3.441478439,0.603,0.603
Luzula,11,Jun,1988,11/06/1988,3.441478439,0.63,0.63
Holcus,11,Jun,1988,11/06/1988,3.441478439,0.63,0.63
HolcusPoa,11,Jun,1988,11/06/1988,3.441478439,0.652,0.652
FestucaRubra,11,Jun,1988,11/06/1988,3.441478439,0.659,0.659
HolcusAgrostis,11,Jun,1988,11/06/1988,3.441478439,0.681,0.681
WetHeath,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Sphagnum,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Rumex,13,Jul,1988,13/07/1988,3.529089665,NA,NA
RichAgrostisFestuca,13,Jul,1988,13/07/1988,3.529089665,NA,NA
PoorAgrostisFestuca,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Plantago,13,Jul,1988,13/07/1988,3.529089665,NA,NA
NardusRacomitrium,13,Jul,1988,13/07/1988,3.529089665,NA,NA
NardusJuncus,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Molinia,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Luzula,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Lair,13,Jul,1988,13/07/1988,3.529089665,NA,NA
HolcusPoa,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Holcus,13,Jul,1988,13/07/1988,3.529089665,NA,NA
HolcusAgrostisSphagnum,13,Jul,1988,13/07/1988,3.529089665,NA,NA
HolcusAgrostis,13,Jul,1988,13/07/1988,3.529089665,NA,NA
FestucaRubra,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Eriophorum,13,Jul,1988,13/07/1988,3.529089665,NA,NA
DryHeath,13,Jul,1988,13/07/1988,3.529089665,NA,NA
Cliff,13,Jul,1988,13/07/1988,3.529089665,NA,NA
AgFesMol,13,Jul,1988,13/07/1988,3.529089665,NA,NA
AgFesMol,29,Jul,1988,29/07/1988,3.572895277,0.451,0.451
Plantago,29,Jul,1988,29/07/1988,3.572895277,0.473,0.473
HolcusPoa,29,Jul,1988,29/07/1988,3.572895277,0.48,0.48
Cliff,29,Jul,1988,29/07/1988,3.572895277,0.482,0.482
Rumex,29,Jul,1988,29/07/1988,3.572895277,0.484,0.484
FestucaRubra,29,Jul,1988,29/07/1988,3.572895277,0.494,0.494
WetHeath,29,Jul,1988,29/07/1988,3.572895277,0.497,0.497
Eriophorum,29,Jul,1988,29/07/1988,3.572895277,0.511,0.511
Molinia,29,Jul,1988,29/07/1988,3.572895277,0.512,0.512
Luzula,29,Jul,1988,29/07/1988,3.572895277,0.513,0.513
Holcus,29,Jul,1988,29/07/1988,3.572895277,0.513,0.513
Lair,29,Jul,1988,29/07/1988,3.572895277,0.523,0.523
NardusJuncus,29,Jul,1988,29/07/1988,3.572895277,0.527,0.527
HolcusAgrostis,29,Jul,1988,29/07/1988,3.572895277,0.529,0.529
PoorAgrostisFestuca,29,Jul,1988,29/07/1988,3.572895277,0.534,0.534
NardusRacomitrium,29,Jul,1988,29/07/1988,3.572895277,0.541,0.541
RichAgrostisFestuca,29,Jul,1988,29/07/1988,3.572895277,0.556,0.556
HolcusAgrostisSphagnum,29,Jul,1988,29/07/1988,3.572895277,0.57,0.57
DryHeath,29,Jul,1988,29/07/1988,3.572895277,0.591,0.591
Sphagnum,29,Jul,1988,29/07/1988,3.572895277,0.608,0.608
NardusJuncus,2,Nov,1988,02/11/1988,3.835728953,0.254,0.254
Rumex,2,Nov,1988,02/11/1988,3.835728953,0.276,0.276
Eriophorum,2,Nov,1988,02/11/1988,3.835728953,0.276,0.276
NardusRacomitrium,2,Nov,1988,02/11/1988,3.835728953,0.279,0.279
Plantago,2,Nov,1988,02/11/1988,3.835728953,0.286,0.286
Cliff,2,Nov,1988,02/11/1988,3.835728953,0.294,0.294
AgFesMol,2,Nov,1988,02/11/1988,3.835728953,0.295,0.295
PoorAgrostisFestuca,2,Nov,1988,02/11/1988,3.835728953,0.299,0.299
HolcusPoa,2,Nov,1988,02/11/1988,3.835728953,0.304,0.304
Holcus,2,Nov,1988,02/11/1988,3.835728953,0.31,0.31
Sphagnum,2,Nov,1988,02/11/1988,3.835728953,0.324,0.324
Luzula,2,Nov,1988,02/11/1988,3.835728953,0.35,0.35
Molinia,2,Nov,1988,02/11/1988,3.835728953,0.352,0.352
Lair,2,Nov,1988,02/11/1988,3.835728953,0.363,0.363
HolcusAgrostisSphagnum,2,Nov,1988,02/11/1988,3.835728953,0.386,0.386
DryHeath,2,Nov,1988,02/11/1988,3.835728953,0.392,0.392
WetHeath,2,Nov,1988,02/11/1988,3.835728953,0.394,0.394
RichAgrostisFestuca,2,Nov,1988,02/11/1988,3.835728953,0.435,0.435
FestucaRubra,2,Nov,1988,02/11/1988,3.835728953,0.458,0.458
HolcusAgrostis,2,Nov,1988,02/11/1988,3.835728953,0.486,0.486
Plantago,9,Nov,1988,09/11/1988,3.854893908,0.239,0.239
Sphagnum,9,Nov,1988,09/11/1988,3.854893908,0.243,0.243
NardusRacomitrium,9,Nov,1988,09/11/1988,3.854893908,0.255,0.255
Luzula,9,Nov,1988,09/11/1988,3.854893908,0.264,0.264
HolcusPoa,9,Nov,1988,09/11/1988,3.854893908,0.3,0.3
HolcusAgrostisSphagnum,9,Nov,1988,09/11/1988,3.854893908,0.3,0.3
PoorAgrostisFestuca,9,Nov,1988,09/11/1988,3.854893908,0.315,0.315
Lair,9,Nov,1988,09/11/1988,3.854893908,0.334,0.334
FestucaRubra,9,Nov,1988,09/11/1988,3.854893908,0.361,0.361
Holcus,9,Nov,1988,09/11/1988,3.854893908,0.371,0.371
Cliff,9,Nov,1988,09/11/1988,3.854893908,0.376,0.376
WetHeath,9,Nov,1988,09/11/1988,3.854893908,NA,NA
Rumex,9,Nov,1988,09/11/1988,3.854893908,NA,NA
RichAgrostisFestuca,9,Nov,1988,09/11/1988,3.854893908,NA,NA
NardusJuncus,9,Nov,1988,09/11/1988,3.854893908,NA,NA
Molinia,9,Nov,1988,09/11/1988,3.854893908,NA,NA
HolcusAgrostis,9,Nov,1988,09/11/1988,3.854893908,NA,NA
Eriophorum,9,Nov,1988,09/11/1988,3.854893908,NA,NA
DryHeath,9,Nov,1988,09/11/1988,3.854893908,NA,NA
AgFesMol,9,Nov,1988,09/11/1988,3.854893908,NA,NA
Sphagnum,22,Feb,1989,22/02/1989,4.142368241,-0.004,NA
PoorAgrostisFestuca,22,Feb,1989,22/02/1989,4.142368241,-0.004,NA
Cliff,22,Feb,1989,22/02/1989,4.142368241,-0.004,NA
Lair,22,Feb,1989,22/02/1989,4.142368241,-0.003,NA
Plantago,22,Feb,1989,22/02/1989,4.142368241,-0.002,NA
Molinia,22,Feb,1989,22/02/1989,4.142368241,-0.002,NA
Holcus,22,Feb,1989,22/02/1989,4.142368241,-0.002,NA
FestucaRubra,22,Feb,1989,22/02/1989,4.142368241,-0.002,NA
Eriophorum,22,Feb,1989,22/02/1989,4.142368241,-0.002,NA
WetHeath,22,Feb,1989,22/02/1989,4.142368241,-0.001,NA
HolcusPoa,22,Feb,1989,22/02/1989,4.142368241,-0.001,NA
DryHeath,22,Feb,1989,22/02/1989,4.142368241,-0.001,NA
RichAgrostisFestuca,22,Feb,1989,22/02/1989,4.142368241,0,NA
HolcusAgrostis,22,Feb,1989,22/02/1989,4.142368241,0,NA
Rumex,22,Feb,1989,22/02/1989,4.142368241,NA,NA
NardusRacomitrium,22,Feb,1989,22/02/1989,4.142368241,NA,NA
NardusJuncus,22,Feb,1989,22/02/1989,4.142368241,NA,NA
Luzula,22,Feb,1989,22/02/1989,4.142368241,NA,NA
HolcusAgrostisSphagnum,22,Feb,1989,22/02/1989,4.142368241,NA,NA
AgFesMol,22,Feb,1989,22/02/1989,4.142368241,NA,NA
HolcusPoa,10,Mar,1989,10/03/1989,4.186173854,0.251,0.251
Holcus,10,Mar,1989,10/03/1989,4.186173854,0.274,0.274
Eriophorum,10,Mar,1989,10/03/1989,4.186173854,0.275,0.275
Luzula,10,Mar,1989,10/03/1989,4.186173854,0.277,0.277
Cliff,10,Mar,1989,10/03/1989,4.186173854,0.279,0.279
HolcusAgrostisSphagnum,10,Mar,1989,10/03/1989,4.186173854,0.291,0.291
PoorAgrostisFestuca,10,Mar,1989,10/03/1989,4.186173854,0.297,0.297
Sphagnum,10,Mar,1989,10/03/1989,4.186173854,0.298,0.298
Rumex,10,Mar,1989,10/03/1989,4.186173854,0.298,0.298
Plantago,10,Mar,1989,10/03/1989,4.186173854,0.321,0.321
Lair,10,Mar,1989,10/03/1989,4.186173854,0.322,0.322
NardusRacomitrium,10,Mar,1989,10/03/1989,4.186173854,0.325,0.325
AgFesMol,10,Mar,1989,10/03/1989,4.186173854,0.328,0.328
NardusJuncus,10,Mar,1989,10/03/1989,4.186173854,0.331,0.331
Molinia,10,Mar,1989,10/03/1989,4.186173854,0.332,0.332
FestucaRubra,10,Mar,1989,10/03/1989,4.186173854,0.337,0.337
HolcusAgrostis,10,Mar,1989,10/03/1989,4.186173854,0.352,0.352
WetHeath,10,Mar,1989,10/03/1989,4.186173854,0.359,0.359
RichAgrostisFestuca,10,Mar,1989,10/03/1989,4.186173854,0.364,0.364
